model_id,model_label,model_kind,task_id,scenario_id,scenario_label,iteration,latency_ms,api_ok,parse_ok,output_chars,output_preview,parsed_value,validate_notes,error
gem:3.1-pro,gemini-3.1-pro,gemini,mood_tagging,mixed,mixed state,1,25952,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:3.1-pro,gemini-3.1-pro,gemini,mood_tagging,mixed,mixed state,2,60002,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:3.1-pro,gemini-3.1-pro,gemini,mood_tagging,mixed,mixed state,3,60001,false,false,0,,,,timeout:gemini-3.1-pro:60000ms
gem:flash-3,gemini-3-flash,gemini,mood_tagging,baseline,stable baseline,1,2020,true,true,15,stable_baseline,"[""stable_baseline""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,baseline,stable baseline,2,3482,true,true,15,stable_baseline,"[""stable_baseline""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,baseline,stable baseline,3,5343,true,true,15,stable_baseline,"[""stable_baseline""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,crisis,crisis range,1,21841,true,true,19,"depressive_episode,","[""depressive_episode""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,crisis,crisis range,2,5916,true,true,37,"depressive_episode, social_withdrawal","[""depressive_episode"",""social_withdrawal""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,crisis,crisis range,3,9317,true,false,11,depressive_,"[""depressive_""]",no valid tags,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,high_productive,high + productive,1,6656,true,true,27,"productive_phase, hypomanic","[""productive_phase""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,high_productive,high + productive,2,4507,true,true,27,"productive_phase, hypomanic","[""productive_phase""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,high_productive,high + productive,3,5445,true,true,25,"productive_phase, hypoman","[""productive_phase""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,low_anxious,low + anxious,1,1828,true,true,20,"anxiety_state, sleep","[""anxiety_state""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,low_anxious,low + anxious,2,10172,true,true,24,"anxiety_state, sleep_dis","[""anxiety_state""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,low_anxious,low + anxious,3,8781,true,true,13,anxiety_state,"[""anxiety_state""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,mixed,mixed state,1,6062,true,true,25,"hypomanic_signs, anxiety_","[""hypomanic_signs""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,mixed,mixed state,2,8712,true,true,22,"anxiety_state, hypoman","[""anxiety_state""]",,
gem:flash-3,gemini-3-flash,gemini,mood_tagging,mixed,mixed state,3,2010,true,true,24,"anxiety_state, hypomanic","[""anxiety_state""]",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,contradictions,contradicting signals,1,11099,true,true,1903,"<think> Okay, I'm trying to help the user analyze their interactions with their AI companion to extract durable observations. The user provided some feedback signals and previous notes, so I need to p","{""hasNotes"":true,""hasTraits"":true,""len"":1903}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,contradictions,contradicting signals,2,9110,true,true,1584,"<think> Okay, so I need to figure out the user's preferences based on their recent interactions. The user gave three feedbacks: they liked a detailed breakdown, found a reply too long, and wanted more","{""hasNotes"":true,""hasTraits"":true,""len"":1584}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,contradictions,contradicting signals,3,18659,true,true,3391,"<think> Okay, I'm trying to figure out how to respond to the user's query about analyzing their interactions with an AI companion. They want me to extract durable observations in two sections: COMMUNI","{""hasNotes"":true,""hasTraits"":true,""len"":3391}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,rich_history,rich signal mix,1,11823,true,true,2137,"<think> Alright, I need to figure out how to extract durable observations from the recent user interactions with their AI companion. The user has provided some recent signals, and I have to use those ","{""hasNotes"":true,""hasTraits"":true,""len"":2137}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,rich_history,rich signal mix,2,12993,true,true,2312,"<think> Alright, I need to figure out how to analyze the given data and produce the required outputs. Let's start by understanding the task. The user wants to extract durable observations from recent ","{""hasNotes"":true,""hasTraits"":true,""len"":2312}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,rich_history,rich signal mix,3,13028,true,true,2314,"<think> Okay, I'm trying to help the user analyze their interactions to create two outputs: COMMUNICATION_NOTES and EVOLVED_TRAITS. Let's start with looking at the recent signals provided. First, the ","{""hasNotes"":true,""hasTraits"":true,""len"":2314}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,strong_signals,strong repeated evidence,1,10791,true,true,1744,"<think> Alright, so the user wants me to analyze recent interactions between a user and their AI companion to extract durable observations. They need two short outputs: COMMUNICATION_NOTES and EVOLVED","{""hasNotes"":true,""hasTraits"":true,""len"":1744}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,strong_signals,strong repeated evidence,2,19291,true,true,3225,"<think> Alright, so I'm trying to help this user by analyzing their interactions with an AI companion. My task is to extract durable observations based on recent interactions. I need to produce two sh","{""hasNotes"":true,""hasTraits"":true,""len"":3225}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,strong_signals,strong repeated evidence,3,8770,true,true,1531,"<think> Okay, I need to help the user by producing two outputs: COMMUNICATION_NOTES and EVOLVED_TRAITS. Both should be durable, meaning they're supported by repeated evidence and won't change across c","{""hasNotes"":true,""hasTraits"":true,""len"":1531}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,thin_evidence,thin / one-offs,1,9083,true,true,1529,"<think> Alright, I need to analyze the user's recent interactions to extract durable observations. Let's go step by step. First, looking at the feedback: the user liked a joke about Tuesday. This show","{""hasNotes"":true,""hasTraits"":true,""len"":1529}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,thin_evidence,thin / one-offs,2,9516,true,true,1649,"<think> Alright, let me try to figure this out. The user has provided some data about Roman's interactions and wants me to extract durable observations. I need to look at the recent signals and the ex","{""hasNotes"":true,""hasTraits"":true,""len"":1649}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,thin_evidence,thin / one-offs,3,8114,true,true,1371,"<think> Alright, I need to figure out how to respond to the user's query. They want me to analyze recent interactions between a user and their AI companion and extract durable observations. The output","{""hasNotes"":true,""hasTraits"":true,""len"":1371}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,update_existing,updates existing card,1,20295,true,false,3592,"<think> Alright, let me try to figure out how to approach this problem. The user provided some recent interactions and wants to update the communication notes and evolved traits based on that. They al",,missing both section headers,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,update_existing,updates existing card,2,16107,true,true,3016,"<think> Okay, so I need to help update the COMMUNICATION_NOTES and EVOLVED_TRAITS sections based on the user's feedback and observations. Let me start by understanding the problem. First, the user pro","{""hasNotes"":true,""hasTraits"":true,""len"":3016}",,
cf:deepseek-r1-32b,deepseek-r1-distill-32b,cf,persona_evolution,update_existing,updates existing card,3,10305,true,true,1710,"<think> Alright, let me try to figure out how to approach this. The user has given me some specific instructions on analyzing interactions to extract durable observations. They want two outputs: COMMU","{""hasNotes"":true,""hasTraits"":true,""len"":1710}",,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,contradictions,contradicting signals,1,9115,true,false,3358,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Extract durable observations (COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,contradictions,contradicting signals,2,8880,true,false,3369,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Extract DURABLE observations for `CO","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,contradictions,contradicting signals,3,10900,true,false,3574,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Input 1: [FEEDBACK imp=4] User liked the d","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,rich_history,rich signal mix,1,10581,true,false,3448,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Extract durable observations from 7 ","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,rich_history,rich signal mix,2,11856,true,false,3464,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Extract DURABLE observations (COMMUN",,missing both section headers,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,rich_history,rich signal mix,3,9064,true,false,3529,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Input: 7 signals (Feedback, Observation, P",,missing both section headers,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,strong_signals,strong repeated evidence,1,12532,true,false,3384,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Task: Extract durable observations (COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,strong_signals,strong repeated evidence,2,10446,true,false,3266,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Input: 7 recent signals (feedback and obse","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,strong_signals,strong repeated evidence,3,8949,true,false,3278,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Extract DURABLE observations from 7 ",,missing both section headers,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,thin_evidence,thin / one-offs,1,11055,true,false,3410,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Input: 3 signals (Feedback: liked joke abo","{""hasNotes"":true,""hasTraits"":false}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,thin_evidence,thin / one-offs,2,10301,true,false,3364,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Input: Recent signals (3 total) + Existing",,missing both section headers,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,thin_evidence,thin / one-offs,3,9863,true,false,3342,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* User: Roman.\n * Signals:\n 1. `[FEEDBACK ","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,update_existing,updates existing card,1,11195,true,false,3601,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Analyze recent interactions to updat","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,update_existing,updates existing card,2,11796,true,false,3570,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* Goal: Produce updated `COMMUNICATION_NOTES",,missing both section headers,
cf:gemma-4-26b,gemma-4-26b,cf,persona_evolution,update_existing,updates existing card,3,13806,true,false,3683,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""message"":{""annotations"":null,""audio"":null,""content"":null,""function_call"":null,""reasoning"":""* User is Roman.\n * Input 1 (FEEDBACK imp=4","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,contradictions,contradicting signals,1,8592,true,false,6616,"{""id"":""chatcmpl-bffb148b6c84bb78"",""object"":""chat.completion"",""created"":1778845388,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,contradictions,contradicting signals,2,6972,true,false,6632,"{""id"":""chatcmpl-b0a1326e7ba2e7cd"",""object"":""chat.completion"",""created"":1778845389,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,contradictions,contradicting signals,3,7695,true,false,6320,"{""id"":""chatcmpl-9ca3652b458f1d34"",""object"":""chat.completion"",""created"":1778845389,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,rich_history,rich signal mix,1,5426,true,false,6334,"{""id"":""chatcmpl-89c5780e65eb25f0"",""object"":""chat.completion"",""created"":1778845390,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,rich_history,rich signal mix,2,6386,true,false,6134,"{""id"":""chatcmpl-86ac3983f772a176"",""object"":""chat.completion"",""created"":1778845390,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,rich_history,rich signal mix,3,6567,true,false,6450,"{""id"":""chatcmpl-a96e7168b8e0d0a3"",""object"":""chat.completion"",""created"":1778845390,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,strong_signals,strong repeated evidence,1,5615,true,false,5968,"{""id"":""chatcmpl-90a70f7fc6ab7158"",""object"":""chat.completion"",""created"":1778845381,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,strong_signals,strong repeated evidence,2,8826,true,false,6640,"{""id"":""chatcmpl-b50c65bfaa67eba0"",""object"":""chat.completion"",""created"":1778845382,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,strong_signals,strong repeated evidence,3,8425,true,false,6388,"{""id"":""chatcmpl-91327eac069931c8"",""object"":""chat.completion"",""created"":1778845382,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,thin_evidence,thin / one-offs,1,7211,true,false,6264,"{""id"":""chatcmpl-bca087bfa3ef8b1b"",""object"":""chat.completion"",""created"":1778845383,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":false,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,thin_evidence,thin / one-offs,2,6577,true,false,6498,"{""id"":""chatcmpl-be1be1d4dff4875d"",""object"":""chat.completion"",""created"":1778845384,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,thin_evidence,thin / one-offs,3,8819,true,false,6394,"{""id"":""chatcmpl-af5e1c016506b7de"",""object"":""chat.completion"",""created"":1778845384,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,update_existing,updates existing card,1,6821,true,false,6842,"{""id"":""chatcmpl-abb7dd709ab404b0"",""object"":""chat.completion"",""created"":1778845386,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,",,missing both section headers,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,update_existing,updates existing card,2,8679,true,false,6578,"{""id"":""chatcmpl-9c019d2606941916"",""object"":""chat.completion"",""created"":1778845386,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:glm-4.7-flash,glm-4.7-flash,cf,persona_evolution,update_existing,updates existing card,3,8825,true,false,7038,"{""id"":""chatcmpl-841f1ef48aea00b3"",""object"":""chat.completion"",""created"":1778845387,""model"":""@cf/zai-org/glm-4.7-flash"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""refusal"":null,","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,contradictions,contradicting signals,1,3170,true,false,2403,"{""id"":""chatcmpl-53d1b9d3c45843ef91568caf3d6ca5f7"",""object"":""chat.completion"",""created"":1778845422,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,contradictions,contradicting signals,2,2658,true,false,1988,"{""id"":""chatcmpl-8af05421d4224f3c923ccde2b4b43044"",""object"":""chat.completion"",""created"":1778845422,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,contradictions,contradicting signals,3,3301,true,false,2316,"{""id"":""chatcmpl-a5c83f851b0142ca8fafdf9b5a9da1a6"",""object"":""chat.completion"",""created"":1778845422,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,rich_history,rich signal mix,1,6007,true,false,3641,"{""id"":""chatcmpl-07cf7e995f824cdd973bb7305e9a7074"",""object"":""chat.completion"",""created"":1778845422,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,rich_history,rich signal mix,2,4504,true,false,3408,"{""id"":""chatcmpl-418dc502b2414827a66064cdf49e81d6"",""object"":""chat.completion"",""created"":1778845423,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,rich_history,rich signal mix,3,6318,true,false,3584,"{""id"":""chatcmpl-ced6849858b34b36850a0a586d79c002"",""object"":""chat.completion"",""created"":1778845423,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,strong_signals,strong repeated evidence,1,4988,true,false,3014,"{""id"":""chatcmpl-ef08b83106f04d4eb36b079559cad248"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,strong_signals,strong repeated evidence,2,5087,true,false,3241,"{""id"":""chatcmpl-4f8deb9a8cc14ffd87d6cb1e9681b7be"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,strong_signals,strong repeated evidence,3,5548,true,false,3208,"{""id"":""chatcmpl-0f03cda7c2c549ad82d1c6a258c949d3"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,thin_evidence,thin / one-offs,1,4365,true,false,2805,"{""id"":""chatcmpl-1285c7aec81f41e7a462a12254045d7e"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,thin_evidence,thin / one-offs,2,3875,true,false,2401,"{""id"":""chatcmpl-89ef51eb7a0e46708d187d9a9f8d4dc5"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,thin_evidence,thin / one-offs,3,4648,true,false,2780,"{""id"":""chatcmpl-35feddabfa11457e8fcc9eada6876559"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,update_existing,updates existing card,1,3865,true,false,2722,"{""id"":""chatcmpl-976183c8cd5848fb8bc3a35d76cd1958"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,update_existing,updates existing card,2,4260,true,false,3283,"{""id"":""chatcmpl-aade4840abef477995aa22b0c05e271a"",""object"":""chat.completion"",""created"":1778845421,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-120b,gpt-oss-120b,cf,persona_evolution,update_existing,updates existing card,3,4573,true,false,3112,"{""id"":""chatcmpl-8e06e4b04093493c81dfd99e28d9dac5"",""object"":""chat.completion"",""created"":1778845422,""model"":""@cf/openai/gpt-oss-120b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMU","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,contradictions,contradicting signals,1,2226,true,false,2475,"{""id"":""chatcmpl-36b1848b0baf4b57afb49f4bd6e9d617"",""object"":""chat.completion"",""created"":1778845448,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,contradictions,contradicting signals,2,3937,true,false,3766,"{""id"":""chatcmpl-8d345696049b43ada2480fdca2fc5d11"",""object"":""chat.completion"",""created"":1778845449,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,contradictions,contradicting signals,3,3514,true,false,3076,"{""id"":""chatcmpl-0c6c83ace2d0475aa68eadd26e6ddd5e"",""object"":""chat.completion"",""created"":1778845449,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,rich_history,rich signal mix,1,4133,true,false,4032,"{""id"":""chatcmpl-247f58a3154944239fa7ef98f8260401"",""object"":""chat.completion"",""created"":1778845449,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""r",,missing both section headers,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,rich_history,rich signal mix,2,3799,true,false,3572,"{""id"":""chatcmpl-ff2d75536b84415e917204a9f4c3f296"",""object"":""chat.completion"",""created"":1778845449,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,rich_history,rich signal mix,3,4653,true,false,3862,"{""id"":""chatcmpl-352007412c4d4922b9faf974b3423871"",""object"":""chat.completion"",""created"":1778845449,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""r","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,strong_signals,strong repeated evidence,1,4552,true,false,3963,"{""id"":""chatcmpl-0b87eae1289d4a958c61fc5a9786c0b9"",""object"":""chat.completion"",""created"":1778845446,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""r","{""hasNotes"":true,""hasTraits"":true}",no bullets,
